title,mileage,primary_price,dealer_name,sds_rating_count,sds_rating_link_sds_button_link,link
2019 Mercedes-Benz S-Class S 450 4MATIC,"33,462 mi.","$54,227",Mercedes-Benz of Westwood,2.3,436 reviews,https://www.cars.com/vehicledetail/89f8f63a-176a-46f3-b96e-1c78cbc12f2a/
2019 Mercedes-Benz GLS 450 Base 4MATIC,"28,208 mi.","$53,894",RBM of Atlanta,4.2,"1,026 reviews",https://www.cars.com/vehicledetail/4858f975-d443-4cba-8ef3-9e8a8780b5c3/
2019 Mercedes-Benz AMG C 43 Base 4MATIC,"22,538 mi.","$51,489",Mercedes-Benz of Laguna Niguel,4.7,"1,790 reviews",https://www.cars.com/vehicledetail/f3a3b9ce-097d-4dbd-b848-29646a12767d/
2020 Mercedes-Benz GLS 450 Base 4MATIC,"25,441 mi.","$67,790",Mercedes-Benz of Owings Mills,4.9,"2,263 reviews",https://www.cars.com/vehicledetail/f95f0f6a-f790-4d6a-8bda-624a50b74c32/
2019 Mercedes-Benz C-Class C 300 4MATIC,"41,226 mi.","$28,724",Mercedes-Benz of Fairfield,4.8,329 reviews,https://www.cars.com/vehicledetail/d2851ab6-d354-494e-a8b3-e1f8b5116b00/
2022 Mercedes-Benz A-Class A 220,"15,600 mi.","$37,985",Mercedes-Benz of San Jose,4.6,859 reviews,https://www.cars.com/vehicledetail/c42b7b8e-32d3-4c36-a2ce-391ab605c510/
2018 Mercedes-Benz AMG C 43 Base 4MATIC,"37,937 mi.","$45,884",Mercedes-Benz of Atlanta Northeast,4.7,"2,015 reviews",https://www.cars.com/vehicledetail/fce190d5-3f67-43f3-a577-cbd74a31ce78/
2021 Mercedes-Benz AMG GLE 53 Base,"15,264 mi.","$82,969",Mercedes-Benz of Des Moines,4.0,353 reviews,https://www.cars.com/vehicledetail/cff4e7d2-6491-42ec-82fd-d6be08c4e22f/
2022 Mercedes-Benz GLB 250 Base 4MATIC,"9,768 mi.","$42,900",Mercedes-Benz of Wilmington,4.6,"1,793 reviews",https://www.cars.com/vehicledetail/b8b108ad-1a67-470d-a378-75835a7a985e/
2022 Mercedes-Benz GLB 250 Base 4MATIC,"17,543 mi.","$41,735",Mercedes-Benz of Westwood,2.3,436 reviews,https://www.cars.com/vehicledetail/fccb31bf-069d-4e37-9b1d-fd01dbfd2d84/
2019 Mercedes-Benz E-Class E 300 4MATIC,"25,566 mi.","$43,988","Viti, Inc.",4.9,739 reviews,https://www.cars.com/vehicledetail/7e49055d-5425-4859-8f54-91651d56e488/
2022 Mercedes-Benz GLS 450 4MATIC,"7,540 mi.","$84,900",Rallye Motors,4.8,"4,186 reviews",https://www.cars.com/vehicledetail/3b5a5615-a753-4cf0-b6a8-2b7914bb4d38/
2021 Mercedes-Benz C-Class C 300 4MATIC,"24,935 mi.","$44,777",Aristocrat Motors,4.7,"1,367 reviews",https://www.cars.com/vehicledetail/6a1f5abe-7a5c-4e53-a17e-23def5666dce/
2016 Mercedes-Benz C-Class C 300,"118,199 mi.","$15,991",Vandergriff Hyundai,4.5,"1,703 reviews",https://www.cars.com/vehicledetail/515f70bf-e99b-4385-a4a6-4b3ef5f676a7/
2020 Mercedes-Benz AMG GLC 43 Base 4MATIC,"4,517 mi.","$61,898",Mercedes-Benz of Burlington,3.4,270 reviews,https://www.cars.com/vehicledetail/ac07642b-08bb-41a3-8f52-e6a3f8294746/
2020 Mercedes-Benz GLS 450 Base 4MATIC,"52,512 mi.","$61,894",Fletcher Jones Motorcars - Newport Beach,4.9,"5,337 reviews",https://www.cars.com/vehicledetail/80f1ed41-60aa-46dc-8f8f-fac2f19de07a/
2020 Mercedes-Benz A-Class A 220 4MATIC,"27,085 mi.","$29,604",Silver Star Motors,4.5,764 reviews,https://www.cars.com/vehicledetail/a2e5fa85-c6ca-41a8-b736-5575c794c4a3/
2023 Mercedes-Benz AMG GLC 43 4MATIC Coupe,428 mi.,"$75,101",Mercedes-Benz of Rockville Centre,4.8,"1,394 reviews",https://www.cars.com/vehicledetail/fc27e7a5-84fe-423e-ae96-6f43254d08a3/
2017 Mercedes-Benz E-Class E 400,"65,419 mi.","$33,500",International Autos,3.0,89 reviews,https://www.cars.com/vehicledetail/57061f24-7d28-42bb-8dbe-9819da30e909/
2021 Mercedes-Benz C-Class C 300,"19,625 mi.","$55,000",Mercedes-Benz of Hilton Head,4.6,308 reviews,https://www.cars.com/vehicledetail/a7b13d8a-983a-4711-be8d-3421ae104252/
2022 Mercedes-Benz S-Class S 580 4MATIC,"4,916 mi.","$110,667",Mercedes-Benz of Westwood,2.3,436 reviews,https://www.cars.com/vehicledetail/3ace8234-0432-4cb4-9803-3b05e472ba3a/
2021 Mercedes-Benz AMG G 63 Base,"7,705 mi.","$193,207",Mercedes-Benz of Fort Mitchell,4.6,597 reviews,https://www.cars.com/vehicledetail/1048c4ea-20b3-447e-b8de-28664ef14e13/
2022 Mercedes-Benz AMG C 43 Base 4MATIC,"6,171 mi.","$64,894",Fletcher Jones Motorcars - Newport Beach,4.9,"5,337 reviews",https://www.cars.com/vehicledetail/f5c7d5b1-ac5d-4103-815a-4509b2934dc8/
2020 Mercedes-Benz GLS 450 Base 4MATIC,"35,323 mi.","$68,950",Mercedes-Benz of Edison,5.0,"3,831 reviews",https://www.cars.com/vehicledetail/4a480ef3-48cc-42f1-895f-34a90ae7a8ca/
2023 Mercedes-Benz S-Class S 500 4MATIC,"3,848 mi.","$115,994",Mercedes-Benz of Chicago,4.8,"1,313 reviews",https://www.cars.com/vehicledetail/88e7130e-68be-4cca-a8fb-be41666e22cb/
2019 Mercedes-Benz S-Class S 560 4MATIC,"23,491 mi.","$77,297",Mercedes-Benz of Westwood,2.3,436 reviews,https://www.cars.com/vehicledetail/e9a39001-1d51-489c-9814-3f7104a116bd/
2022 Mercedes-Benz AMG GLE 53 Base,"22,486 mi.","$88,881",Mercedes-Benz of West Houston,4.7,73 reviews,https://www.cars.com/vehicledetail/fd98d705-d31b-40b5-8232-4316dade000a/
2022 Mercedes-Benz AMG SL 63 Base,924 mi.,"$172,998",CAG - Mercedes-Benz of San Juan,4.9,416 reviews,https://www.cars.com/vehicledetail/e3bd11f6-cb94-4871-a796-c073b5068ca4/
2020 Mercedes-Benz GLC 300 4MATIC Coupe,"20,950 mi.","$47,900",Santa Barbara Auto Group,sds-rating--not-rated,38 reviews,https://www.cars.com/vehicledetail/31ec78dc-9fc5-4ad0-ac59-117a5e2c5d22/
2018 Mercedes-Benz AMG C 43 Base 4MATIC,"37,501 mi.","$45,988",Baker Motor Company of Charleston,2.4,208 reviews,https://www.cars.com/vehicledetail/f45838af-9f3d-422b-95e1-b0be08231a9c/
2019 Mercedes-Benz GLS 550 Base 4MATIC,"14,498 mi.","$69,995",Mercedes-Benz of Arlington,4.8,"2,366 reviews",https://www.cars.com/vehicledetail/e1477b2e-b684-41fa-80dd-a81179b856eb/
2019 Mercedes-Benz GLS 450 Base 4MATIC,"36,865 mi.","$48,999",Mercedes-Benz of Walnut Creek,4.5,"1,009 reviews",https://www.cars.com/vehicledetail/f218c837-0bff-4401-84b5-4fb64168efd5/
2019 Mercedes-Benz AMG GLA 45 Base 4MATIC,"28,353 mi.","$51,981",Fletcher Jones Motorcars of Fremont,4.7,"1,218 reviews",https://www.cars.com/vehicledetail/9bdd0416-8931-4ef6-b2e1-7192faaea87c/
2022 Mercedes-Benz GLB 250 Base 4MATIC,"11,113 mi.","$43,848",Mercedes-Benz of Burlington,3.4,270 reviews,https://www.cars.com/vehicledetail/53fb51a0-26d4-4c2f-933c-b2e57dbc8c93/
2020 Mercedes-Benz GLS 450 Base 4MATIC,"43,930 mi.","$61,991",Mercedes-Benz of Orange County NY,4.6,176 reviews,https://www.cars.com/vehicledetail/d1121ab0-0c6a-404c-9157-42abccc892d4/
2022 Mercedes-Benz GLS 450 4MATIC,"38,091 mi.","$77,225",Mercedes-Benz of White Plains,4.3,"1,645 reviews",https://www.cars.com/vehicledetail/2cc2d6e1-2ff1-4ccd-8853-b1a451bae6fe/
2021 Mercedes-Benz C-Class C 300,"16,362 mi.","$34,991",Mercedes-Benz Of Tampa,4.1,"3,512 reviews",https://www.cars.com/vehicledetail/fc9e2fae-4bf5-4a5b-884a-b2447545015d/
2022 Mercedes-Benz S-Class S 580 4MATIC,"3,401 mi.","$113,099",Autohaus on Edens,4.7,"2,364 reviews",https://www.cars.com/vehicledetail/ed3038c4-7f34-4a35-9b0d-a5783a92b4ec/
2022 Mercedes-Benz CLA 250 Base 4MATIC,"6,612 mi.","$43,496",Ray Catena Mercedes Benz Freehold,4.7,764 reviews,https://www.cars.com/vehicledetail/11d50af7-02c8-474b-b6d9-65573ec5ba4b/
2022 Mercedes-Benz GLB 250 Base 4MATIC,"3,281 mi.","$41,777",Mercedes-Benz of Westmont,4.6,"1,066 reviews",https://www.cars.com/vehicledetail/7acc6f44-4b57-4323-8f8e-92050d73dbd9/
2020 Mercedes-Benz GLS 450 Base 4MATIC,"46,740 mi.","$59,874",Balise Hyundai of Fairfield,3.2,263 reviews,https://www.cars.com/vehicledetail/532f82ad-6ae5-48ee-a68c-015111d079fc/
2019 Mercedes-Benz GLS 450 Base 4MATIC,"39,066 mi.","$47,893",Mercedes-Benz of Easton,4.6,682 reviews,https://www.cars.com/vehicledetail/6b0ba9db-30d3-49b7-a840-856ce3333c3c/
2022 Mercedes-Benz GLS 450 4MATIC,"11,052 mi.","$87,977",Mercedes-Benz of Edison,5.0,"3,831 reviews",https://www.cars.com/vehicledetail/1853a3e0-e352-4a3e-bc38-abcb58e810d8/
2023 Mercedes-Benz S-Class S 500 4MATIC,"2,911 mi.","$118,500",Mercedes-Benz of Knoxville,4.8,336 reviews,https://www.cars.com/vehicledetail/0f4e5a7f-1223-4486-bc43-793ca060b68a/
2023 Mercedes-Benz GLB 250 Base,"3,094 mi.","$46,776",Mercedes-Benz of Arcadia,4.8,"1,178 reviews",https://www.cars.com/vehicledetail/91ed7dd1-d807-47cd-8556-f5bf83621b50/
2020 Mercedes-Benz GLE 350 Base,"19,768 mi.","$55,699",Mercedes-Benz of Columbus,4.7,"1,172 reviews",https://www.cars.com/vehicledetail/69a93ee1-cafc-45dd-ae68-cbc38df1520f/
2020 Mercedes-Benz AMG G 63 Base,"28,248 mi.","$172,886",Mercedes-Benz of Walnut Creek,4.5,"1,009 reviews",https://www.cars.com/vehicledetail/4ea8335b-c03b-43af-b324-42ff7befc277/
2021 Mercedes-Benz AMG GLE 53 Base,"16,475 mi.","$76,000",Mercedes-Benz of Laguna Niguel,4.7,"1,790 reviews",https://www.cars.com/vehicledetail/2a596498-ab98-490e-a2d7-a1b15b0c91b6/
2020 Mercedes-Benz AMG E 53 Base 4MATIC,"50,381 mi.","$55,590",Mercedes-Benz Of Rochester,4.8,176 reviews,https://www.cars.com/vehicledetail/7f18aad0-d4ec-4567-a96f-55418ced8854/
2020 Mercedes-Benz E-Class E 350 4MATIC,"22,621 mi.","$40,099",Mercedes-Benz of White Plains,4.3,"1,645 reviews",https://www.cars.com/vehicledetail/ee6b71af-a841-48d7-a922-6c5410d2eb3e/
2019 Mercedes-Benz C-Class C 300 4MATIC,"9,535 mi.","$34,695",Ray Catena Mercedes Benz Freehold,4.7,764 reviews,https://www.cars.com/vehicledetail/e1049ffa-e236-402c-a04b-2fa76340b5c5/
2021 Mercedes-Benz AMG GLC 43 Base 4MATIC,"9,761 mi.","$63,992",Mercedes-Benz of Temecula,4.1,"1,397 reviews",https://www.cars.com/vehicledetail/9334b71d-769a-448d-be1b-7fb673f64094/
2022 Mercedes-Benz GLC 300 Base,"9,258 mi.","$41,060",Mercedes-Benz of Fort Mitchell,4.6,597 reviews,https://www.cars.com/vehicledetail/0f8f6dcc-47e6-4ff5-961f-b13411f9a1c7/
2020 Mercedes-Benz C-Class C 300 4MATIC,"29,801 mi.","$37,987",Mercedes-Benz of Ann Arbor,sds-rating--not-rated,465 reviews,https://www.cars.com/vehicledetail/6c483c6f-353d-4074-b5e7-0566fb1dfc7d/
2022 Mercedes-Benz AMG E 53 Base 4MATIC,"7,123 mi.","$88,508",Walter's Mercedes-Benz of Riverside,4.9,"6,638 reviews",https://www.cars.com/vehicledetail/e22613db-8729-47c0-b95b-68e39df4675e/
2022 Mercedes-Benz EQS 580 Base 4MATIC,"4,364 mi.","$104,689",Euro Motorcars Devon,4.1,329 reviews,https://www.cars.com/vehicledetail/c87f5797-812b-4f67-8474-2c6c7a1bb79a/
2022 Mercedes-Benz C-Class C 300 4MATIC,"11,606 mi.","$44,990",Bobby Rahal Motorcar Company,4.7,106 reviews,https://www.cars.com/vehicledetail/466bc829-81af-46bd-8c29-5b89a88b2613/
2022 Mercedes-Benz EQS 580 Base 4MATIC,"4,253 mi.","$112,987",Mercedes-Benz of Gilbert,3.8,346 reviews,https://www.cars.com/vehicledetail/888412cf-bcf2-4301-974e-f5b4c1cf179d/
2020 Mercedes-Benz CLA 250 Base 4MATIC,"17,014 mi.","$34,995",Mercedes-Benz of Tysons Corner,4.7,901 reviews,https://www.cars.com/vehicledetail/f140ba17-9f98-4e60-a74f-83ad1ce17f60/
2019 Mercedes-Benz E-Class E 300,"30,047 mi.","$38,750",Mercedes-Benz of Omaha,4.3,415 reviews,https://www.cars.com/vehicledetail/1224e343-c1a9-49e0-8e71-f9d5b14f5d9b/
2020 Mercedes-Benz GLS 450 Base 4MATIC,"17,885 mi.","$68,846",Benzel-Busch Motor Car,4.5,"5,171 reviews",https://www.cars.com/vehicledetail/a48c1f6d-a399-4b73-ba1f-1589619447c5/
2020 Mercedes-Benz AMG C 43 Base 4MATIC,"6,512 mi.","$56,884",Mercedes-Benz of Ontario,4.8,"2,011 reviews",https://www.cars.com/vehicledetail/cf724488-303d-4da7-85e6-8b845d3f64e7/
2019 Mercedes-Benz AMG S 63 Base 4MATIC,"22,811 mi.","$98,998",W.I. Simonson Inc.,4.7,877 reviews,https://www.cars.com/vehicledetail/480a1dd5-bd9b-4728-a739-014e9643604c/
2022 Mercedes-Benz GLB 250 Base 4MATIC,"7,349 mi.","$39,355",Mercedes-Benz of Stevens Creek,4.6,"2,149 reviews",https://www.cars.com/vehicledetail/d65041d3-7723-4a60-90cf-77795c8bc326/
2020 Mercedes-Benz AMG C 43 Base 4MATIC,"33,191 mi.","$49,897",Mercedes-Benz of North Haven,4.8,"1,248 reviews",https://www.cars.com/vehicledetail/9df923c3-754c-481a-86d3-9ae7564b142e/
2020 Mercedes-Benz CLS 450 Base 4MATIC,"4,500 mi.","$63,994",Mercedes-Benz of Chicago,4.8,"1,313 reviews",https://www.cars.com/vehicledetail/03edd933-e9c7-4783-add4-e7e4f184aa73/
2019 Mercedes-Benz Maybach S 650 Base,"20,155 mi.","$119,980",House of Imports,4.7,"1,697 reviews",https://www.cars.com/vehicledetail/730b4090-21b6-41af-9cc8-d34d8849711d/
2019 Mercedes-Benz GLC 300 Base,"24,123 mi.","$34,998",Mercedes-Benz of Nashville,4.5,912 reviews,https://www.cars.com/vehicledetail/da089935-9189-4a4a-80a8-fccaecbb36e9/
2020 Mercedes-Benz AMG S 63 Base 4MATIC,"7,562 mi.","$124,999",Mercedes-Benz of Hoffman Estates,4.6,"1,178 reviews",https://www.cars.com/vehicledetail/814ec691-f67c-49a2-a43b-105319261e64/
2023 Mercedes-Benz E-Class E 350 4MATIC,"2,640 mi.","$66,180",Mercedes-Benz of Fairfield,4.8,329 reviews,https://www.cars.com/vehicledetail/1aba1beb-c446-43c1-bf16-6232e19668fe/
2022 Mercedes-Benz AMG GT 53 Base,"5,617 mi.","$114,999",Mercedes-Benz of Hoffman Estates,4.6,"1,178 reviews",https://www.cars.com/vehicledetail/1c2642f7-0213-4f18-ad05-95b58f209030/
2022 Mercedes-Benz AMG GLA 35 Base,"11,015 mi.","$51,250",Mercedes-Benz of Plano,4.7,"1,818 reviews",https://www.cars.com/vehicledetail/a386a95d-55e5-4e9f-bd72-f7ceb9039a3b/
2020 Mercedes-Benz AMG S 63 Base 4MATIC,"15,851 mi.","$119,999",Mercedes-Benz of Hoffman Estates,4.6,"1,178 reviews",https://www.cars.com/vehicledetail/8c74060f-3ebe-4da1-aa55-c4473c292699/
2020 Mercedes-Benz GLE 450 AWD 4MATIC,"45,110 mi.","$56,900","Viti, Inc.",4.9,739 reviews,https://www.cars.com/vehicledetail/fd0a36e5-a7c9-481e-9ebe-187b7d865cdf/
2023 Mercedes-Benz EQS 580 Base 4MATIC,"2,036 mi.","$119,413",Mercedes-Benz Of Tampa,4.1,"3,512 reviews",https://www.cars.com/vehicledetail/e11bf70e-5b7f-4e97-b7bd-d9a656ba149b/
2019 Mercedes-Benz C-Class C 300 4MATIC,"13,398 mi.","$48,995",Mercedes-Benz of Union,4.7,915 reviews,https://www.cars.com/vehicledetail/ac20fc35-2405-450f-b269-1d20a5955675/
2021 Mercedes-Benz CLS 450 Base 4MATIC,714 mi.,"$73,999",Mercedes-Benz of Hoffman Estates,4.6,"1,178 reviews",https://www.cars.com/vehicledetail/1680b8de-4924-40c1-a62e-94a820255151/
2023 Mercedes-Benz EQS 450+ Base,"5,604 mi.","$89,996",W.I. Simonson Inc.,4.7,877 reviews,https://www.cars.com/vehicledetail/9a6c3613-0ced-46b7-81b9-06da378ca850/
2019 Mercedes-Benz AMG E 53 Base 4MATIC,"9,534 mi.","$68,999",Mercedes-Benz of Denver,4.4,426 reviews,https://www.cars.com/vehicledetail/b9dbe125-1dca-4ba3-822f-c4f02ec932c2/
2021 Mercedes-Benz S-Class S 580 4MATIC,"10,314 mi.","$104,999",Mercedes-Benz of Hoffman Estates,4.6,"1,178 reviews",https://www.cars.com/vehicledetail/6a181c5b-ff01-49c7-996a-484e8cd2aeca/
2023 Mercedes-Benz S-Class S 500 4MATIC,"4,775 mi.","$128,890",Mercedes-Benz of Austin,4.8,"1,327 reviews",https://www.cars.com/vehicledetail/1004bc5e-f441-405a-8d22-d3bdefc9d1ec/
2022 Mercedes-Benz AMG EQS Base,"7,624 mi.","$116,635",Silver Star Motors,4.5,764 reviews,https://www.cars.com/vehicledetail/2aaf493a-0f63-454d-ba1a-877828963ef3/
2019 Mercedes-Benz S-Class S 450 4MATIC,"24,260 mi.","$59,900",Rallye Motors,4.8,"4,186 reviews",https://www.cars.com/vehicledetail/ff717e14-c320-4fc1-93d9-bf7202a4a262/
2019 Mercedes-Benz E-Class E 450,"40,855 mi.","$41,922",Mercedes-Benz of Beaverton,4.4,"2,811 reviews",https://www.cars.com/vehicledetail/ba4deacf-edcd-4176-8567-72a31ad76af8/
2021 Mercedes-Benz C-Class C 300,"19,928 mi.","$35,895",Tim Short Chrysler Dodge Jeep Ram Hyundai - Fiat,4.8,137 reviews,https://www.cars.com/vehicledetail/6680c153-0a33-4bf9-aaf4-e9b2ccf4b629/
2023 Mercedes-Benz C-Class C 300 4MATIC,187 mi.,"$53,903",Mercedes-Benz of Northwest Arkansas,sds-rating--not-rated,45 reviews,https://www.cars.com/vehicledetail/d700f5fe-6a3b-4a5b-a2cb-e2aaa23bb43f/
2019 Mercedes-Benz GLS 450 Base 4MATIC,"57,601 mi.","$44,405",Mercedes-Benz of Fort Washington,4.5,"2,714 reviews",https://www.cars.com/vehicledetail/1bb27d57-6c5e-4b1d-84dc-467511db38d2/
2019 Mercedes-Benz AMG E 53 Base 4MATIC,"27,461 mi.","$56,988","Viti, Inc.",4.9,739 reviews,https://www.cars.com/vehicledetail/20922d57-7215-4fd6-bfce-bcda7c468006/
2019 Mercedes-Benz GLS 450 Base 4MATIC,"36,299 mi.","$54,000",Mercedes-Benz of Catonsville,4.3,473 reviews,https://www.cars.com/vehicledetail/79f79109-60c8-4909-9ecb-86b2e698f43a/
2023 Mercedes-Benz S-Class S 500 4MATIC,"3,229 mi.","$118,145",Autohaus on Edens,4.7,"2,364 reviews",https://www.cars.com/vehicledetail/75ac0558-76ab-4a9a-865f-bfd2479d1d79/
2020 Mercedes-Benz GLS 450 Base 4MATIC,"40,877 mi.","$65,900",Mercedes-Benz of Wilmington,4.6,"1,793 reviews",https://www.cars.com/vehicledetail/218ac9b5-e733-4053-876d-306ae64e2610/
2020 Mercedes-Benz AMG GLC 43 Base 4MATIC,"15,709 mi.","$56,998",Morrie's Mercedes Benz of St. Paul,4.8,271 reviews,https://www.cars.com/vehicledetail/da2d9cf2-4df1-48a4-b101-71f4d5a5222f/
2021 Mercedes-Benz S-Class S 580 4MATIC,"14,001 mi.","$95,999",Mercedes-Benz Of Tampa,4.1,"3,512 reviews",https://www.cars.com/vehicledetail/c11f9868-0af2-4d4c-8cb5-b7fd6e4b5f67/
2019 Mercedes-Benz GLC 300 Base,"25,836 mi.","$32,881",Mercedes-Benz of Maui,4.9,196 reviews,https://www.cars.com/vehicledetail/19012024-5470-4614-b8c2-390fd243520e/
2019 Mercedes-Benz AMG S 63 Base 4MATIC,"14,721 mi.","$104,068",Mercedes-Benz of Massapequa,4.8,"1,833 reviews",https://www.cars.com/vehicledetail/ccad2a74-9c49-46e6-8912-d1810c73c81a/
2022 Mercedes-Benz GLB 250 Base 4MATIC,"2,534 mi.","$50,988",Mercedes-Benz of Mt. Pleasant,4.7,64 reviews,https://www.cars.com/vehicledetail/8a5eba46-8a48-40b9-954d-b01c700de824/
2020 Mercedes-Benz S-Class S 560 4MATIC,"49,723 mi.","$63,500",Mercedes-Benz of Catonsville,4.3,473 reviews,https://www.cars.com/vehicledetail/44314f34-79bb-4fa1-9121-d61fca325fdc/
2020 Mercedes-Benz GLE 450 AWD 4MATIC,"6,800 mi.","$64,998",Contemporary Motor Cars Inc.,4.8,209 reviews,https://www.cars.com/vehicledetail/f28e90b0-9179-425f-806e-f48398e503a1/
2022 Mercedes-Benz GLC 300 4MATIC,"3,327 mi.","$49,995",Mercedes-Benz of Warwick,4.8,263 reviews,https://www.cars.com/vehicledetail/e263a259-3c18-4a41-a591-9ff1a12d54f4/
2023 Mercedes-Benz GLB 250 Base 4MATIC,"4,563 mi.","$50,900",Mercedes-Benz of Wilmington,4.6,"1,793 reviews",https://www.cars.com/vehicledetail/537ad96d-5acf-4c10-8821-b6fe9e0ade54/
2022 Mercedes-Benz GLS 450 4MATIC,"5,188 mi.","$86,483",Mercedes-Benz of St. Charles,4.7,588 reviews,https://www.cars.com/vehicledetail/fbd3803c-31fc-4e90-8d1a-d5813c7aa414/
2020 Mercedes-Benz S-Class S 560 4MATIC,"12,870 mi.","$99,999",Mercedes-Benz of Hoffman Estates,4.6,"1,178 reviews",https://www.cars.com/vehicledetail/3598d497-8943-4f4d-951b-5658b55b099f/
2022 Mercedes-Benz GLE 350 Base,"10,673 mi.","$56,900",Walter's Mercedes-Benz of Riverside,4.9,"6,638 reviews",https://www.cars.com/vehicledetail/e4f3a615-8c2d-4986-b269-6d51b2fd5fee/
2020 Mercedes-Benz GLS 450 Base 4MATIC,"55,246 mi.","$59,900",Mercedes-Benz of Wilmington,4.6,"1,793 reviews",https://www.cars.com/vehicledetail/6b764d20-96e8-4237-88f7-01a74b1a204f/
2019 Mercedes-Benz E-Class E 300,"25,546 mi.","$37,900",Rallye Motors,4.8,"4,186 reviews",https://www.cars.com/vehicledetail/129758df-e59b-48f6-8597-04806ef9e772/
2022 Mercedes-Benz CLA 250 Base 4MATIC,"8,801 mi.","$41,544",Mercedes-Benz of New London,sds-rating--not-rated,233 reviews,https://www.cars.com/vehicledetail/22ae82e6-8e96-42ff-adb4-1b9000c4de8a/
2023 Mercedes-Benz C-Class C 300 4MATIC,"3,472 mi.","$51,500",Mercedes-Benz of Kansas City,4.7,755 reviews,https://www.cars.com/vehicledetail/6d195562-2188-46a4-97c4-6b7bec9b078b/
2021 Mercedes-Benz AMG GLA 35 Base,"21,931 mi.","$44,484",Mercedes-Benz of Ontario,4.8,"2,011 reviews",https://www.cars.com/vehicledetail/2ac37974-bdd0-4a39-8d7b-34a71be36a14/
2019 Mercedes-Benz GLS 450 Base 4MATIC,"31,550 mi.","$51,999",Ray Catena Mercedes Benz Freehold,4.7,764 reviews,https://www.cars.com/vehicledetail/7106ba27-d6c3-484f-bafa-636315192cf6/
2021 Mercedes-Benz AMG GLE 63 S-Model 4MATIC,"12,569 mi.","$106,000",Mercedes-Benz of Buckhead,4.1,931 reviews,https://www.cars.com/vehicledetail/462b0a52-615c-4125-8173-c9835d2b8233/
2020 Mercedes-Benz CLS 450 Base,"19,955 mi.","$56,991",Mercedes-Benz of Clearwater,4.7,454 reviews,https://www.cars.com/vehicledetail/efc404cd-d179-4254-96ef-86bc101735c5/
2018 Mercedes-Benz GLE 350 Base 4MATIC,"47,247 mi.","$30,386",Mercedes-Benz of South Orlando,4.5,"1,374 reviews",https://www.cars.com/vehicledetail/67e4a972-a6e8-42ef-8d7a-4326bef7567b/
2019 Mercedes-Benz GLC 300 4MATIC Coupe,"38,719 mi.","$39,951",Benzel-Busch Motor Car,4.5,"5,171 reviews",https://www.cars.com/vehicledetail/a9ec83c7-d83c-4391-a5a9-c9102d2063c9/
2018 Mercedes-Benz G-Class G 550 4MATIC,"33,578 mi.","$90,917",John Sisson Motors,2.6,37 reviews,https://www.cars.com/vehicledetail/6acc0815-e51f-46cd-8318-aa9e10803484/
2020 Mercedes-Benz GLS 580 Base 4MATIC,"27,215 mi.","$78,999",Capital Eurocars,4.9,"1,948 reviews",https://www.cars.com/vehicledetail/638d93c5-2f1d-4095-ac72-eedf2f59e97f/
2019 Mercedes-Benz E-Class E 300 4MATIC,"44,414 mi.","$37,495",Ray Catena Mercedes Benz Freehold,4.7,764 reviews,https://www.cars.com/vehicledetail/f21e1ae0-dfaf-4e0e-a568-d6af921bf3a4/
2022 Mercedes-Benz AMG GT 43 Base,785 mi.,"$91,933",House of Imports,4.7,"1,697 reviews",https://www.cars.com/vehicledetail/6721bf56-2b07-4a4f-ac63-d897ba5b8341/
